name,brand,category,sku,description,package_size,search_keywords
Bulb Holder (Batten/Surface) E27,,Lighting,ELE-0184,"Surface mount batten bulb holder, E27",E27,"batten holder, bulb holder"
Bulb Holder (Batten/Surface) B22,,Lighting,ELE-0185,"Surface mount batten bulb holder, B22",B22,"batten holder, bulb holder"
Chandelier (Decorative) 3-light,,Lighting,ELE-0186,"Decorative ceiling chandelier, 3-light",3-light,"chandelier, decorative light"
Chandelier (Decorative) 5-light,,Lighting,ELE-0187,"Decorative ceiling chandelier, 5-light",5-light,"chandelier, decorative light"
Chandelier (Decorative) 8-light,,Lighting,ELE-0188,"Decorative ceiling chandelier, 8-light",8-light,"chandelier, decorative light"
Wall Bracket Light 1 piece,,Lighting,ELE-0189,"Outdoor wall bracket light fitting, 1 piece",1 piece,"wall light, bracket light"
Emergency LED Light (Rechargeable) 1 piece,,Lighting,ELE-0190,"Rechargeable emergency LED light, 1 piece",1 piece,"emergency light, rechargeable light"
Rechargeable Torch (LED) 1 piece,,Lighting,ELE-0191,"Rechargeable LED hand torch, 1 piece",1 piece,"torch, rechargeable torch, flashlight"
Rechargeable Fan with Light 1 piece,,Lighting,ELE-0192,"Rechargeable fan with built-in LED light, 1 piece",1 piece,"rechargeable fan, fan with light"
LED Strip Light 5m roll,,Lighting,ELE-0193,"Flexible LED strip light roll, 5m roll",5m roll,"led strip, strip light, rope light"
Motion Sensor Light Switch 1 piece,,Lighting,ELE-0194,"PIR motion sensor light switch, 1 piece",1 piece,"motion sensor, pir sensor, sensor switch"
Photocell (Day/Night Sensor) 1 piece,,Lighting,ELE-0195,"Automatic photocell day/night switch, 1 piece",1 piece,"photocell, day night sensor, dusk to dawn"
PVC Conduit Pipe 20mm,,Conduit & Trunking,ELE-0196,"PVC electrical conduit pipe, 20mm, 3m length",20mm,"conduit pipe, pvc conduit, electrical pipe"
PVC Conduit Pipe 25mm,,Conduit & Trunking,ELE-0197,"PVC electrical conduit pipe, 25mm, 3m length",25mm,"conduit pipe, pvc conduit, electrical pipe"
PVC Conduit Pipe 32mm,,Conduit & Trunking,ELE-0198,"PVC electrical conduit pipe, 32mm, 3m length",32mm,"conduit pipe, pvc conduit, electrical pipe"
Flexible Conduit (Corrugated) 20mm,,Conduit & Trunking,ELE-0199,"Flexible corrugated conduit, 20mm, per metre",20mm,"flexible conduit, corrugated pipe"
Flexible Conduit (Corrugated) 25mm,,Conduit & Trunking,ELE-0200,"Flexible corrugated conduit, 25mm, per metre",25mm,"flexible conduit, corrugated pipe"
Conduit Bend (90 degree) 20mm,,Conduit & Trunking,ELE-0201,"PVC conduit 90-degree bend, 20mm",20mm,"conduit bend, elbow, pvc bend"
Conduit Bend (90 degree) 25mm,,Conduit & Trunking,ELE-0202,"PVC conduit 90-degree bend, 25mm",25mm,"conduit bend, elbow, pvc bend"
Conduit Coupler 20mm,,Conduit & Trunking,ELE-0203,"PVC conduit joining coupler, 20mm",20mm,"conduit coupler, pipe joiner"
Conduit Coupler 25mm,,Conduit & Trunking,ELE-0204,"PVC conduit joining coupler, 25mm",25mm,"conduit coupler, pipe joiner"
Conduit Saddle Clip 20mm,,Conduit & Trunking,ELE-0205,"Conduit saddle mounting clip, 20mm",20mm,"saddle clip, conduit clip"
Conduit Saddle Clip 25mm,,Conduit & Trunking,ELE-0206,"Conduit saddle mounting clip, 25mm",25mm,"saddle clip, conduit clip"
Circular Junction Box (PVC) 2-way,,Conduit & Trunking,ELE-0207,"PVC circular conduit junction box, 2-way",2-way,"junction box, conduit box"
Circular Junction Box (PVC) 3-way,,Conduit & Trunking,ELE-0208,"PVC circular conduit junction box, 3-way",3-way,"junction box, conduit box"
Circular Junction Box (PVC) 4-way,,Conduit & Trunking,ELE-0209,"PVC circular conduit junction box, 4-way",4-way,"junction box, conduit box"
Square Junction Box 4x4 inch,,Conduit & Trunking,ELE-0210,"Square PVC junction box, 4x4 inch",4x4 inch,"junction box, square box"
Square Junction Box 6x6 inch,,Conduit & Trunking,ELE-0211,"Square PVC junction box, 6x6 inch",6x6 inch,"junction box, square box"
Back Box (Metal) 1-gang,,Conduit & Trunking,ELE-0212,"Flush metal back box for switches/sockets, 1-gang",1-gang,"back box, metal box, socket box"
Back Box (Metal) 2-gang,,Conduit & Trunking,ELE-0213,"Flush metal back box for switches/sockets, 2-gang",2-gang,"back box, metal box, socket box"
Back Box (PVC Surface) 1-gang,,Conduit & Trunking,ELE-0214,"Surface PVC back box, 1-gang",1-gang,"back box, pvc box, surface box"
Back Box (PVC Surface) 2-gang,,Conduit & Trunking,ELE-0215,"Surface PVC back box, 2-gang",2-gang,"back box, pvc box, surface box"
PVC Trunking 25x16mm,,Conduit & Trunking,ELE-0216,"PVC cable trunking with lid, 25x16mm, 3m length",25x16mm,"trunking, cable trunking, pvc trunking"
PVC Trunking 40x25mm,,Conduit & Trunking,ELE-0217,"PVC cable trunking with lid, 40x25mm, 3m length",40x25mm,"trunking, cable trunking, pvc trunking"
PVC Trunking 50x50mm,,Conduit & Trunking,ELE-0218,"PVC cable trunking with lid, 50x50mm, 3m length",50x50mm,"trunking, cable trunking, pvc trunking"
PVC Trunking 100x50mm,,Conduit & Trunking,ELE-0219,"PVC cable trunking with lid, 100x50mm, 3m length",100x50mm,"trunking, cable trunking, pvc trunking"
Mini Trunking (Self-Adhesive) 16x16mm,,Conduit & Trunking,ELE-0220,"Self-adhesive mini cable trunking, 16x16mm",16x16mm,"mini trunking, adhesive trunking"
Mini Trunking (Self-Adhesive) 25x16mm,,Conduit & Trunking,ELE-0221,"Self-adhesive mini cable trunking, 25x16mm",25x16mm,"mini trunking, adhesive trunking"
Cable Tray (Perforated) 100mm,,Conduit & Trunking,ELE-0222,"Perforated steel cable tray, 100mm, per length",100mm,"cable tray, perforated tray"
Cable Tray (Perforated) 200mm,,Conduit & Trunking,ELE-0223,"Perforated steel cable tray, 200mm, per length",200mm,"cable tray, perforated tray"
Cable Tray (Perforated) 300mm,,Conduit & Trunking,ELE-0224,"Perforated steel cable tray, 300mm, per length",300mm,"cable tray, perforated tray"
Cable Ladder 300mm,,Conduit & Trunking,ELE-0225,"Steel cable ladder support, 300mm",300mm,"cable ladder, cable support"
Cable Ladder 450mm,,Conduit & Trunking,ELE-0226,"Steel cable ladder support, 450mm",450mm,"cable ladder, cable support"
3M Insulation Tape (PVC) 1 roll,3M,Accessories & Consumables,ELE-0227,"3M PVC electrical insulation tape, 1 roll",1 roll,"insulation tape, electrical tape, 3m tape"
3M Insulation Tape (PVC) Pack of 10,3M,Accessories & Consumables,ELE-0228,"3M PVC electrical insulation tape, Pack of 10",Pack of 10,"insulation tape, electrical tape, 3m tape"
Insulation Tape (Assorted Colours) Pack of 10,,Accessories & Consumables,ELE-0229,"Assorted colour insulation tape, Pack of 10",Pack of 10,"insulation tape, coloured tape"
Cable Ties (Nylon) 100mm x100,,Accessories & Consumables,ELE-0230,"Nylon cable zip ties, 100mm x100",100mm x100,"cable ties, zip ties"
Cable Ties (Nylon) 200mm x100,,Accessories & Consumables,ELE-0231,"Nylon cable zip ties, 200mm x100",200mm x100,"cable ties, zip ties"
Cable Ties (Nylon) 300mm x100,,Accessories & Consumables,ELE-0232,"Nylon cable zip ties, 300mm x100",300mm x100,"cable ties, zip ties"
Cable Clips (Nail-in) Pack of 100,,Accessories & Consumables,ELE-0233,"Nail-in cable fixing clips, Pack of 100",Pack of 100,"cable clips, nail clips"
Cable Gland (PVC) 20mm,,Accessories & Consumables,ELE-0234,"PVC cable gland, 20mm",20mm,"cable gland, gland"
Cable Gland (PVC) 25mm,,Accessories & Consumables,ELE-0235,"PVC cable gland, 25mm",25mm,"cable gland, gland"
Cable Gland (PVC) 32mm,,Accessories & Consumables,ELE-0236,"PVC cable gland, 32mm",32mm,"cable gland, gland"
Cable Gland (Brass) 20mm,,Accessories & Consumables,ELE-0237,"Brass armoured cable gland, 20mm",20mm,"brass gland, armoured gland"
Cable Gland (Brass) 25mm,,Accessories & Consumables,ELE-0238,"Brass armoured cable gland, 25mm",25mm,"brass gland, armoured gland"
Terminal Block (Connector Strip) 5A,,Accessories & Consumables,ELE-0239,"Screw terminal connector block strip, 5A",5A,"terminal block, connector strip, chocolate block"
Terminal Block (Connector Strip) 15A,,Accessories & Consumables,ELE-0240,"Screw terminal connector block strip, 15A",15A,"terminal block, connector strip, chocolate block"
Terminal Block (Connector Strip) 30A,,Accessories & Consumables,ELE-0241,"Screw terminal connector block strip, 30A",30A,"terminal block, connector strip, chocolate block"
Terminal Block (Connector Strip) 60A,,Accessories & Consumables,ELE-0242,"Screw terminal connector block strip, 60A",60A,"terminal block, connector strip, chocolate block"
Lug/Cable Terminal 16mm²,,Accessories & Consumables,ELE-0243,"Copper cable lug terminal, 16mm²",16mm²,"cable lug, terminal lug"
Lug/Cable Terminal 25mm²,,Accessories & Consumables,ELE-0244,"Copper cable lug terminal, 25mm²",25mm²,"cable lug, terminal lug"
Lug/Cable Terminal 35mm²,,Accessories & Consumables,ELE-0245,"Copper cable lug terminal, 35mm²",35mm²,"cable lug, terminal lug"
Heat Shrink Tubing Assorted pack,,Accessories & Consumables,ELE-0246,"Heat shrink insulation tubing set, Assorted pack",Assorted pack,"heat shrink, shrink tubing"
Wire Connector (Wago Type) Pack of 50,,Accessories & Consumables,ELE-0247,"Push-in lever wire connectors, Pack of 50",Pack of 50,"wago connector, wire connector"
Earth Rod (Copper Bonded) 1.2m,,Accessories & Consumables,ELE-0248,"Copper bonded earth rod, 1.2m",1.2m,"earth rod, grounding rod, earthing"
Earth Rod (Copper Bonded) 1.8m,,Accessories & Consumables,ELE-0249,"Copper bonded earth rod, 1.8m",1.8m,"earth rod, grounding rod, earthing"
Earth Rod (Copper Bonded) 2.4m,,Accessories & Consumables,ELE-0250,"Copper bonded earth rod, 2.4m",2.4m,"earth rod, grounding rod, earthing"
Earth Clamp 1 piece,,Accessories & Consumables,ELE-0251,"Earth rod connection clamp, 1 piece",1 piece,"earth clamp, grounding clamp"
Earth Bar (Distribution) 1 piece,,Accessories & Consumables,ELE-0252,"Brass earth distribution bar, 1 piece",1 piece,"earth bar, neutral bar"
Blank Plate (Switch Cover) 1-gang,,Accessories & Consumables,ELE-0253,"Blank cover plate, 1-gang",1-gang,"blank plate, cover plate"
Blank Plate (Switch Cover) 2-gang,,Accessories & Consumables,ELE-0254,"Blank cover plate, 2-gang",2-gang,"blank plate, cover plate"
"Screws (Electrical, Assorted) Box of 100",,Accessories & Consumables,ELE-0255,"Assorted electrical fixing screws, Box of 100",Box of 100,"screws, fixing screws"
Wall Plugs (Rawl Plugs) Pack of 100,,Accessories & Consumables,ELE-0256,"Plastic wall anchor plugs, Pack of 100",Pack of 100,"wall plugs, rawl plugs, anchors"
Screwdriver Set (Electrical) Set of 6,,Tools,ELE-0257,"Insulated electrician screwdriver set, Set of 6",Set of 6,"screwdriver set, electrical screwdriver"
Tester Screwdriver (Neon) 1 piece,,Tools,ELE-0258,"Neon voltage tester screwdriver, 1 piece",1 piece,"tester screwdriver, neon tester, voltage tester"
Combination Pliers (Insulated) 8 inch,,Tools,ELE-0259,"Insulated combination pliers, 8 inch",8 inch,"pliers, combination pliers"
Long Nose Pliers 6 inch,,Tools,ELE-0260,"Insulated long nose pliers, 6 inch",6 inch,"long nose pliers, needle nose"
Long Nose Pliers 8 inch,,Tools,ELE-0261,"Insulated long nose pliers, 8 inch",8 inch,"long nose pliers, needle nose"
Side Cutter Pliers 6 inch,,Tools,ELE-0262,"Insulated diagonal side cutters, 6 inch",6 inch,"side cutters, wire cutters"
Wire Stripper 1 piece,,Tools,ELE-0263,"Adjustable wire stripping tool, 1 piece",1 piece,"wire stripper, cable stripper"
Crimping Tool 1 piece,,Tools,ELE-0264,"Cable lug crimping tool, 1 piece",1 piece,"crimping tool, crimper"
Digital Multimeter 1 piece,,Tools,ELE-0265,"Digital multimeter for voltage/current/resistance, 1 piece",1 piece,"multimeter, digital multimeter, tester"
Clamp Meter 1 piece,,Tools,ELE-0266,"Digital clamp meter ammeter, 1 piece",1 piece,"clamp meter, ammeter"
Insulation Resistance Tester (Megger) 1 piece,,Tools,ELE-0267,"Insulation resistance megger tester, 1 piece",1 piece,"megger, insulation tester"
Socket Tester 1 piece,,Tools,ELE-0268,"13A socket wiring tester plug, 1 piece",1 piece,"socket tester, wiring tester"
Cable Fish Tape (Draw Wire) 15m,,Tools,ELE-0269,"Steel cable pulling fish tape, 15m",15m,"fish tape, draw wire, cable puller"
Cable Fish Tape (Draw Wire) 30m,,Tools,ELE-0270,"Steel cable pulling fish tape, 30m",30m,"fish tape, draw wire, cable puller"
Bosch Electric Drill 1 piece,Bosch,Tools,ELE-0271,"Bosch corded electric impact drill, 1 piece",1 piece,"bosch drill, electric drill"
Drill Bit Set (Masonry) Set of 5,,Tools,ELE-0272,"Masonry drill bit set, Set of 5",Set of 5,"drill bits, masonry bits"
Hacksaw 1 piece,,Tools,ELE-0273,"Adjustable frame hacksaw, 1 piece",1 piece,"hacksaw, saw"
Claw Hammer 1 piece,,Tools,ELE-0274,"Steel claw hammer, 1 piece",1 piece,"hammer, claw hammer"
Cold Chisel 1 piece,,Tools,ELE-0275,"Steel cold chisel for wall chasing, 1 piece",1 piece,"chisel, cold chisel"
Measuring Tape (Steel) 5m,,Tools,ELE-0276,"Retractable steel measuring tape, 5m",5m,"measuring tape, tape measure"
Measuring Tape (Steel) 8m,,Tools,ELE-0277,"Retractable steel measuring tape, 8m",8m,"measuring tape, tape measure"
Spirit Level 30cm,,Tools,ELE-0278,"Aluminium spirit level, 30cm",30cm,"spirit level, level"
Spirit Level 60cm,,Tools,ELE-0279,"Aluminium spirit level, 60cm",60cm,"spirit level, level"
Tool Bag (Electrician) 1 piece,,Tools,ELE-0280,"Electrician's canvas tool bag, 1 piece",1 piece,"tool bag, tool pouch"
Head Lamp (Rechargeable) 1 piece,,Tools,ELE-0281,"Rechargeable LED head lamp, 1 piece",1 piece,"head lamp, headlight, work light"
Safety Gloves (Insulated) 1 pair,,Tools,ELE-0282,"Electrical insulated safety gloves, 1 pair",1 pair,"safety gloves, insulated gloves"
Safety Helmet 1 piece,,Tools,ELE-0283,"Industrial safety helmet, 1 piece",1 piece,"safety helmet, hard hat"
Safety Boots 1 pair,,Tools,ELE-0284,"Steel toe electrical safety boots, 1 pair",1 pair,"safety boots, work boots"
Ladder (Aluminium) 6ft,,Tools,ELE-0285,"Aluminium step/extension ladder, 6ft",6ft,"ladder, aluminium ladder, step ladder"
Ladder (Aluminium) 8ft,,Tools,ELE-0286,"Aluminium step/extension ladder, 8ft",8ft,"ladder, aluminium ladder, step ladder"
Ladder (Aluminium) 12ft,,Tools,ELE-0287,"Aluminium step/extension ladder, 12ft",12ft,"ladder, aluminium ladder, step ladder"
Solar Panel (Monocrystalline) 100W,,Power & Backup,ELE-0288,"Monocrystalline solar PV panel, 100W",100W,"solar panel, pv panel, monocrystalline"
Solar Panel (Monocrystalline) 150W,,Power & Backup,ELE-0289,"Monocrystalline solar PV panel, 150W",150W,"solar panel, pv panel, monocrystalline"
Solar Panel (Monocrystalline) 200W,,Power & Backup,ELE-0290,"Monocrystalline solar PV panel, 200W",200W,"solar panel, pv panel, monocrystalline"
Solar Panel (Monocrystalline) 300W,,Power & Backup,ELE-0291,"Monocrystalline solar PV panel, 300W",300W,"solar panel, pv panel, monocrystalline"
Solar Panel (Monocrystalline) 400W,,Power & Backup,ELE-0292,"Monocrystalline solar PV panel, 400W",400W,"solar panel, pv panel, monocrystalline"
Solar Charge Controller (PWM) 20A,,Power & Backup,ELE-0293,"PWM solar charge controller, 20A",20A,"charge controller, pwm controller, solar controller"
Solar Charge Controller (PWM) 30A,,Power & Backup,ELE-0294,"PWM solar charge controller, 30A",30A,"charge controller, pwm controller, solar controller"
Solar Charge Controller (PWM) 40A,,Power & Backup,ELE-0295,"PWM solar charge controller, 40A",40A,"charge controller, pwm controller, solar controller"
Solar Charge Controller (MPPT) 30A,,Power & Backup,ELE-0296,"MPPT solar charge controller, 30A",30A,"mppt controller, solar controller"
Solar Charge Controller (MPPT) 40A,,Power & Backup,ELE-0297,"MPPT solar charge controller, 40A",40A,"mppt controller, solar controller"
Solar Charge Controller (MPPT) 60A,,Power & Backup,ELE-0298,"MPPT solar charge controller, 60A",60A,"mppt controller, solar controller"
Power Inverter (Pure Sine Wave) 1kVA,,Power & Backup,ELE-0299,"Pure sine wave power inverter, 1kVA",1kVA,"inverter, pure sine wave, power inverter"
Power Inverter (Pure Sine Wave) 2kVA,,Power & Backup,ELE-0300,"Pure sine wave power inverter, 2kVA",2kVA,"inverter, pure sine wave, power inverter"
Power Inverter (Pure Sine Wave) 3kVA,,Power & Backup,ELE-0301,"Pure sine wave power inverter, 3kVA",3kVA,"inverter, pure sine wave, power inverter"
Power Inverter (Pure Sine Wave) 5kVA,,Power & Backup,ELE-0302,"Pure sine wave power inverter, 5kVA",5kVA,"inverter, pure sine wave, power inverter"
Hybrid Solar Inverter 3kVA,,Power & Backup,ELE-0303,"Hybrid solar inverter with MPPT, 3kVA",3kVA,"hybrid inverter, solar inverter"
Hybrid Solar Inverter 5kVA,,Power & Backup,ELE-0304,"Hybrid solar inverter with MPPT, 5kVA",5kVA,"hybrid inverter, solar inverter"
Deep Cycle Battery (Tubular) 100Ah,,Power & Backup,ELE-0305,"Deep cycle tubular solar battery, 100Ah",100Ah,"solar battery, deep cycle battery, tubular battery"
Deep Cycle Battery (Tubular) 150Ah,,Power & Backup,ELE-0306,"Deep cycle tubular solar battery, 150Ah",150Ah,"solar battery, deep cycle battery, tubular battery"
Deep Cycle Battery (Tubular) 200Ah,,Power & Backup,ELE-0307,"Deep cycle tubular solar battery, 200Ah",200Ah,"solar battery, deep cycle battery, tubular battery"
Lithium Battery (LiFePO4) 100Ah,,Power & Backup,ELE-0308,"LiFePO4 lithium solar battery, 100Ah",100Ah,"lithium battery, lifepo4, solar battery"
Lithium Battery (LiFePO4) 200Ah,,Power & Backup,ELE-0309,"LiFePO4 lithium solar battery, 200Ah",200Ah,"lithium battery, lifepo4, solar battery"
APC UPS (Uninterruptible Power Supply) 650VA,APC,Power & Backup,ELE-0310,"APC UPS backup power unit, 650VA",650VA,"ups, apc ups, backup power"
APC UPS (Uninterruptible Power Supply) 1000VA,APC,Power & Backup,ELE-0311,"APC UPS backup power unit, 1000VA",1000VA,"ups, apc ups, backup power"
APC UPS (Uninterruptible Power Supply) 1500VA,APC,Power & Backup,ELE-0312,"APC UPS backup power unit, 1500VA",1500VA,"ups, apc ups, backup power"
Automatic Voltage Regulator (AVR) 1kVA,,Power & Backup,ELE-0313,"Automatic voltage stabilizer/regulator, 1kVA",1kVA,"avr, voltage stabilizer, regulator"
Automatic Voltage Regulator (AVR) 2kVA,,Power & Backup,ELE-0314,"Automatic voltage stabilizer/regulator, 2kVA",2kVA,"avr, voltage stabilizer, regulator"
Automatic Voltage Regulator (AVR) 5kVA,,Power & Backup,ELE-0315,"Automatic voltage stabilizer/regulator, 5kVA",5kVA,"avr, voltage stabilizer, regulator"
Automatic Voltage Regulator (AVR) 10kVA,,Power & Backup,ELE-0316,"Automatic voltage stabilizer/regulator, 10kVA",10kVA,"avr, voltage stabilizer, regulator"
Tiger Generator (Petrol) 1kVA,Tiger,Power & Backup,ELE-0317,"Tiger petrol generator set, 1kVA",1kVA,"generator, tiger generator, petrol generator"
Tiger Generator (Petrol) 2.5kVA,Tiger,Power & Backup,ELE-0318,"Tiger petrol generator set, 2.5kVA",2.5kVA,"generator, tiger generator, petrol generator"
Tiger Generator (Petrol) 5kVA,Tiger,Power & Backup,ELE-0319,"Tiger petrol generator set, 5kVA",5kVA,"generator, tiger generator, petrol generator"
Generator (Diesel) 5kVA,,Power & Backup,ELE-0320,"Diesel generator set, 5kVA",5kVA,"diesel generator, generator"
Generator (Diesel) 10kVA,,Power & Backup,ELE-0321,"Diesel generator set, 10kVA",10kVA,"diesel generator, generator"
Battery Charger (Automotive) 1 piece,,Power & Backup,ELE-0322,"12V/24V battery charger, 1 piece",1 piece,"battery charger, car battery charger"
Solar Panel Mounting Rail Per metre,,Power & Backup,ELE-0323,"Aluminium solar panel mounting rail, Per metre",Per metre,"mounting rail, solar mounting"
Solar Cable (PV) 4mm²,,Power & Backup,ELE-0324,"UV-resistant solar PV cable, 4mm², per metre",4mm²,"solar cable, pv cable"
Solar Cable (PV) 6mm²,,Power & Backup,ELE-0325,"UV-resistant solar PV cable, 6mm², per metre",6mm²,"solar cable, pv cable"
MC4 Connectors Pair,,Power & Backup,ELE-0326,"MC4 solar panel connectors, Pair",Pair,"mc4 connector, solar connector"
Binatone Ceiling Fan 48 inch,Binatone,Appliances & Fixtures,ELE-0327,"Binatone ceiling fan, 48 inch",48 inch,"ceiling fan, binatone fan"
Binatone Ceiling Fan 56 inch,Binatone,Appliances & Fixtures,ELE-0328,"Binatone ceiling fan, 56 inch",56 inch,"ceiling fan, binatone fan"
Binatone Standing Fan 16 inch,Binatone,Appliances & Fixtures,ELE-0329,"Binatone pedestal standing fan, 16 inch",16 inch,"standing fan, pedestal fan"
Binatone Standing Fan 18 inch,Binatone,Appliances & Fixtures,ELE-0330,"Binatone pedestal standing fan, 18 inch",18 inch,"standing fan, pedestal fan"
Wall Fan 16 inch,,Appliances & Fixtures,ELE-0331,"Wall mounted oscillating fan, 16 inch",16 inch,"wall fan, oscillating fan"
Wall Fan 18 inch,,Appliances & Fixtures,ELE-0332,"Wall mounted oscillating fan, 18 inch",18 inch,"wall fan, oscillating fan"
Exhaust Fan (Extractor) 6 inch,,Appliances & Fixtures,ELE-0333,"Wall/window exhaust extractor fan, 6 inch",6 inch,"exhaust fan, extractor fan, ventilation fan"
Exhaust Fan (Extractor) 8 inch,,Appliances & Fixtures,ELE-0334,"Wall/window exhaust extractor fan, 8 inch",8 inch,"exhaust fan, extractor fan, ventilation fan"
Exhaust Fan (Extractor) 10 inch,,Appliances & Fixtures,ELE-0335,"Wall/window exhaust extractor fan, 10 inch",10 inch,"exhaust fan, extractor fan, ventilation fan"
Instant Water Heater (Shower) 3.5kW,,Appliances & Fixtures,ELE-0336,"Instant electric shower water heater, 3.5kW",3.5kW,"water heater, instant heater, shower heater"
Instant Water Heater (Shower) 5.5kW,,Appliances & Fixtures,ELE-0337,"Instant electric shower water heater, 5.5kW",5.5kW,"water heater, instant heater, shower heater"
Storage Water Heater (Geyser) 30L,,Appliances & Fixtures,ELE-0338,"Electric storage water heater tank, 30L",30L,"geyser, storage heater, water heater"
Storage Water Heater (Geyser) 50L,,Appliances & Fixtures,ELE-0339,"Electric storage water heater tank, 50L",50L,"geyser, storage heater, water heater"
Storage Water Heater (Geyser) 80L,,Appliances & Fixtures,ELE-0340,"Electric storage water heater tank, 80L",80L,"geyser, storage heater, water heater"
Binatone Electric Kettle 1.7L,Binatone,Appliances & Fixtures,ELE-0341,"Binatone electric kettle, 1.7L",1.7L,"electric kettle, binatone kettle"
Doorbell (Wireless) 1 set,,Appliances & Fixtures,ELE-0342,"Wireless door chime bell, 1 set",1 set,"doorbell, door chime, wireless bell"
Electric Meter (Single Phase) 1 piece,,Appliances & Fixtures,ELE-0343,"Single phase kWh energy meter, 1 piece",1 piece,"electric meter, kwh meter, energy meter"
Electric Meter (Three Phase) 1 piece,,Appliances & Fixtures,ELE-0344,"Three phase kWh energy meter, 1 piece",1 piece,"three phase meter, energy meter"
Prepaid Meter Box 1 piece,,Appliances & Fixtures,ELE-0345,"Weatherproof prepaid meter enclosure box, 1 piece",1 piece,"meter box, prepaid meter box"
CCTV Camera (Indoor) 1 piece,,Appliances & Fixtures,ELE-0346,"Indoor security CCTV camera, 1 piece",1 piece,"cctv camera, security camera"
CCTV Camera (Outdoor) 1 piece,,Appliances & Fixtures,ELE-0347,"Weatherproof outdoor CCTV camera, 1 piece",1 piece,"cctv, outdoor camera, security camera"
DVR (CCTV Recorder) 4-channel,,Appliances & Fixtures,ELE-0348,"CCTV digital video recorder, 4-channel",4-channel,"dvr, cctv recorder"
DVR (CCTV Recorder) 8-channel,,Appliances & Fixtures,ELE-0349,"CCTV digital video recorder, 8-channel",8-channel,"dvr, cctv recorder"
TV Wall Bracket 32-55 inch,,Appliances & Fixtures,ELE-0350,"Adjustable TV wall mount bracket, 32-55 inch",32-55 inch,"tv bracket, wall mount"
TV Wall Bracket 55-75 inch,,Appliances & Fixtures,ELE-0351,"Adjustable TV wall mount bracket, 55-75 inch",55-75 inch,"tv bracket, wall mount"
TV Antenna (Outdoor) 1 piece,,Appliances & Fixtures,ELE-0352,"Outdoor digital TV antenna, 1 piece",1 piece,"tv antenna, aerial"
Voltage Protector (Fridge Guard) 1 piece,,Appliances & Fixtures,ELE-0353,"Refrigerator voltage surge protector, 1 piece",1 piece,"fridge guard, voltage protector, surge guard"
